Time,Sales Rank,New Price,List Price
"28/09/2024, 18:18:44","3508","159.99","159.99"
"28/09/2024, 22:19:44","3581","159.99","159.99"
"29/09/2024, 02:20:53","3174","159.99","159.99"
"29/09/2024, 06:21:34","3420","159.99","159.99"
"29/09/2024, 10:22:33","3429","159.99","159.99"
"29/09/2024, 14:23:22","3105","159.99","159.99"
"29/09/2024, 18:24:14","3055","159.99","159.99"
"29/09/2024, 22:25:00","3027","159.99","159.99"
"30/09/2024, 02:28:43","3622","159.99","159.99"
"30/09/2024, 06:29:39","3263","159.99","159.99"
"30/09/2024, 10:30:39","3721","159.99","159.99"
"30/09/2024, 14:32:43","3611","159.99","159.99"
"30/09/2024, 18:33:22","3596","159.99","159.99"
"30/09/2024, 23:02:50","4147","159.99","159.99"
"01/10/2024, 07:52:41","4966","159.99","159.99"
"01/10/2024, 12:04:16","5118","159.99","159.99"
"01/10/2024, 16:05:06","5333","159.99","159.99"
"01/10/2024, 20:05:47","4784","159.99","159.99"
"02/10/2024, 00:08:16","4331","159.99","159.99"
"02/10/2024, 12:14:08","4879","159.99","159.99"
"02/10/2024, 16:14:42","4458","159.99","159.99"
"02/10/2024, 20:15:32","4675","159.99","159.99"
"03/10/2024, 00:17:43","4414","159.99","159.99"
"03/10/2024, 04:23:23","4193","159.99","159.99"
"03/10/2024, 08:24:15","4146","159.99","159.99"
"03/10/2024, 12:39:02","3944","159.99","159.99"
"03/10/2024, 16:39:37","4130","159.99","159.99"
"03/10/2024, 20:40:29","4064","159.99","159.99"
"04/10/2024, 00:42:49","4349","159.99","159.99"
"04/10/2024, 08:44:12","3526","159.99","159.99"
"04/10/2024, 12:45:04","4155","159.99","159.99"
"04/10/2024, 16:45:27","4343","159.99","159.99"
"04/10/2024, 20:46:19","4546","159.99","159.99"
"05/10/2024, 00:47:15","4615","159.99","159.99"
"05/10/2024, 04:48:04","3762","159.99","159.99"
"05/10/2024, 08:48:46","3638","159.99","159.99"
"05/10/2024, 12:49:34","3674","159.99","159.99"
"05/10/2024, 16:50:08","3794","159.99","159.99"
"05/10/2024, 20:50:38","3080","159.99","159.99"
"06/10/2024, 00:51:31","3082","159.99","159.99"
"06/10/2024, 04:52:23","3518","159.99","159.99"
"06/10/2024, 12:53:47","3288","159.99","159.99"
"06/10/2024, 16:54:20","3159","159.99","159.99"
"06/10/2024, 20:55:07","3112","159.99","159.99"
"07/10/2024, 00:55:52","2762","159.99","159.99"
"07/10/2024, 04:56:38","3046","159.99","159.99"
"07/10/2024, 08:57:24","3455","159.99","159.99"
"07/10/2024, 12:58:05","3178","159.99","159.99"
"07/10/2024, 16:58:27","3451","159.99","159.99"
"07/10/2024, 20:59:20","3781","159.99","159.99"
"08/10/2024, 01:00:17","3470","159.99","159.99"
"08/10/2024, 05:00:57","4059","159.99","159.99"
"08/10/2024, 09:01:37","3854","159.99","159.99"
"08/10/2024, 13:02:20","4089","159.99","159.99"
"08/10/2024, 17:03:05","3835","159.99","159.99"
"08/10/2024, 21:03:47","3992","159.99","159.99"
"09/10/2024, 01:04:49","3949","159.99","159.99"
"09/10/2024, 05:05:44","4209","159.99","159.99"
"09/10/2024, 09:06:35","76","227.84","159.99"
"09/10/2024, 12:08:10","21","227.84","159.99"
"09/10/2024, 15:08:37","8","227.84","159.99"
"09/10/2024, 18:09:21","14","227.84","159.99"
"09/10/2024, 21:10:16","19","227.84","159.99"
"10/10/2024, 00:11:59","42","227.84","159.99"
"10/10/2024, 03:12:57","71","159.99","159.99"
"10/10/2024, 09:14:36","169","159.99","159.99"
"10/10/2024, 12:15:06","224","159.99","159.99"
"10/10/2024, 15:15:27","246","159.99","159.99"
"10/10/2024, 18:16:13","232","159.99","159.99"
"10/10/2024, 21:23:30","214","159.99","159.99"
"11/10/2024, 00:28:35","213","159.99","159.99"
"11/10/2024, 03:39:53","216","159.99","159.99"
"11/10/2024, 06:40:39","214","159.99","159.99"
"11/10/2024, 09:41:13","221","159.99","159.99"
"11/10/2024, 12:42:07","219","159.99","159.99"
"11/10/2024, 18:43:07","210","159.99","159.99"
"12/10/2024, 03:45:48","261","159.99","159.99"
"12/10/2024, 06:46:24","282","159.99","159.99"
"12/10/2024, 09:47:15","309","159.99","159.99"
"12/10/2024, 12:48:04","315","159.99","159.99"
"12/10/2024, 15:48:23","307","159.99","159.99"
"12/10/2024, 18:49:06","300","159.99","159.99"
"12/10/2024, 21:49:37","311","159.99","159.99"
"13/10/2024, 00:50:18","335","159.99","159.99"
"13/10/2024, 03:51:11","385","159.99","159.99"
"13/10/2024, 06:51:48","401","159.99","159.99"
"13/10/2024, 09:52:30","421","159.99","159.99"
"13/10/2024, 12:53:22","462","159.99","159.99"
"13/10/2024, 15:54:04","443","159.99","159.99"
"13/10/2024, 18:54:23","435","159.99","159.99"
"13/10/2024, 21:55:20","486","159.99","159.99"
"14/10/2024, 00:56:05","547","159.99","159.99"
"14/10/2024, 03:56:51","679","159.99","159.99"
"14/10/2024, 06:57:24","801","159.99","159.99"
"14/10/2024, 09:58:19","821","159.99","159.99"
"14/10/2024, 12:59:04","886","159.99","159.99"
"14/10/2024, 15:59:24","851","159.99","159.99"
"14/10/2024, 19:00:09","787","159.99","159.99"
"14/10/2024, 22:00:26","920","159.99","159.99"
"15/10/2024, 01:01:17","1140","159.99","159.99"
"15/10/2024, 04:03:22","1231","159.99","159.99"
"15/10/2024, 07:04:07","1261","159.99","159.99"
"15/10/2024, 10:04:51","1484","159.99","159.99"
"15/10/2024, 13:05:25","1459","159.99","159.99"
"15/10/2024, 16:06:06","1408","159.99","159.99"
"15/10/2024, 19:06:39","1306","159.99","159.99"
"15/10/2024, 22:07:22","1259","159.99","159.99"
"16/10/2024, 01:08:06","1541","159.99","159.99"
"16/10/2024, 04:10:17","1645","159.99","159.99"
"16/10/2024, 07:11:11","1563","159.99","159.99"
"16/10/2024, 10:11:53","1776","159.99","159.99"
"16/10/2024, 13:12:23","1809","159.99","159.99"
"16/10/2024, 16:13:13","1780","159.99","159.99"
"16/10/2024, 19:13:39","1714","159.99","159.99"
"16/10/2024, 22:14:20","1790","159.99","159.99"
"17/10/2024, 01:15:07","2001","159.99","159.99"
"17/10/2024, 05:15:34","2261","159.99","159.99"
"17/10/2024, 09:16:20","2290","159.99","159.99"
"17/10/2024, 13:17:07","2369","159.99","159.99"
"17/10/2024, 17:17:25","2210","159.99","159.99"
"18/10/2024, 21:19:05","2234","159.99","159.99"
"19/10/2024, 01:19:36","2070","159.99","159.99"
"19/10/2024, 05:20:11","2338","159.99","159.99"
"19/10/2024, 09:20:40","2703","159.99","159.99"
"19/10/2024, 13:21:22","2446","159.99","159.99"
"19/10/2024, 17:22:06","2354","159.99","159.99"
"20/10/2024, 01:23:19","2557","159.99","159.99"
"20/10/2024, 05:24:04","2517","159.99","159.99"
"20/10/2024, 09:24:40","2323","159.99","159.99"
"20/10/2024, 13:25:22","2424","159.99","159.99"
"20/10/2024, 21:26:34","2198","159.99","159.99"
"21/10/2024, 01:27:19","2791","159.99","159.99"
"21/10/2024, 09:28:28","3128","159.99","159.99"
"21/10/2024, 13:29:21","3215","159.99","159.99"
"21/10/2024, 17:30:06","3021","159.99","159.99"
"21/10/2024, 21:30:28","2664","159.99","159.99"
"22/10/2024, 01:31:20","3203","159.99","159.99"
"22/10/2024, 05:32:05","3482","159.99","159.99"
"22/10/2024, 09:32:39","3678","159.99","159.99"
"22/10/2024, 13:33:17","3752","159.99","159.99"
"22/10/2024, 17:34:04","3701","159.99","159.99"
"22/10/2024, 21:34:26","3766","159.99","159.99"
"23/10/2024, 01:35:22","3817","159.99","159.99"
"23/10/2024, 05:36:06","3770","159.99","159.99"
"23/10/2024, 09:37:58","3836","159.99","159.99"
"23/10/2024, 13:38:20","3909","159.99","159.99"
"23/10/2024, 17:39:05","3749","159.99","159.99"
"23/10/2024, 21:39:37","3983","159.99","159.99"
"24/10/2024, 01:40:31","4329","159.99","159.99"
"24/10/2024, 05:41:19","4390","159.99","159.99"
"24/10/2024, 09:42:32","4304","159.99","159.99"
"24/10/2024, 13:43:19","3884","159.99","159.99"
"24/10/2024, 17:44:06","3634","159.99","159.99"
"24/10/2024, 21:44:43","3533","159.99","159.99"
"25/10/2024, 01:45:34","3875","159.99","159.99"
"25/10/2024, 05:46:22","3868","159.99","159.99"
"25/10/2024, 09:47:09","4682","159.99","159.99"
"25/10/2024, 13:47:33","4808","159.99","159.99"
"25/10/2024, 17:48:07","4135","159.99","159.99"
"25/10/2024, 21:48:36","3985","159.99","159.99"
"26/10/2024, 01:49:22","4068","159.99","159.99"
"26/10/2024, 05:50:19","3256","159.99","159.99"
"26/10/2024, 09:51:04","3434","159.99","159.99"
"26/10/2024, 13:51:34","3448","159.99","159.99"
"26/10/2024, 17:52:21","3367","159.99","159.99"
"26/10/2024, 21:53:10","3350","159.99","159.99"
"27/10/2024, 01:53:50","3445","159.99","159.99"
"27/10/2024, 05:54:45","3528","159.99","159.99"
"27/10/2024, 09:55:31","3539","159.99","159.99"
"27/10/2024, 13:56:07","3701","159.99","159.99"
"27/10/2024, 17:56:40","3427","159.99","159.99"
"27/10/2024, 21:57:31","3470","159.99","159.99"
"28/10/2024, 01:58:07","3493","159.99","159.99"
"28/10/2024, 05:58:41","3476","159.99","159.99"
"28/10/2024, 09:59:34","3518","159.99","159.99"
"28/10/2024, 14:00:22","3638","159.99","159.99"
"28/10/2024, 18:01:05","3570","159.99","159.99"
"28/10/2024, 22:01:49","3726","159.99","159.99"
"29/10/2024, 06:03:34","3472","159.99","159.99"
"29/10/2024, 10:04:27","3442","159.99","159.99"
"29/10/2024, 14:05:13","3727","159.99","159.99"
"29/10/2024, 18:06:04","3712","159.99","159.99"
"29/10/2024, 22:06:33","3604","159.99","159.99"
"30/10/2024, 02:07:25","3230","159.99","159.99"
"30/10/2024, 10:09:05","3423","159.99","159.99"
"30/10/2024, 14:09:36","3440","159.99","159.99"
"30/10/2024, 18:10:20","3415","159.99","159.99"
"30/10/2024, 22:11:03","3791","159.99","159.99"
"31/10/2024, 02:11:42","3638","159.99","159.99"
"31/10/2024, 06:12:36","3080","159.99","159.99"
"31/10/2024, 10:13:28","3252","159.99","159.99"
"31/10/2024, 14:14:07","3184","159.99","159.99"
"31/10/2024, 18:14:47","3225","159.99","159.99"
"31/10/2024, 22:15:23","3266","159.99","159.99"
"01/11/2024, 02:16:17","3132","159.99","159.99"
"01/11/2024, 06:17:03","3032","159.99","159.99"
"01/11/2024, 10:17:21","2828","159.99","159.99"
"01/11/2024, 14:18:05","2447","159.99","159.99"
"01/11/2024, 18:18:34","2323","159.99","159.99"
"01/11/2024, 22:19:22","2175","159.99","159.99"
"02/11/2024, 02:20:11","2549","159.99","159.99"
"02/11/2024, 06:20:50","2552","159.99","159.99"
"02/11/2024, 10:21:35","2557","159.99","159.99"
"02/11/2024, 14:22:21","2811","159.99","159.99"
"02/11/2024, 18:23:06","2795","159.99","159.99"
"02/11/2024, 22:23:28","2554","159.99","159.99"
"03/11/2024, 06:24:52","2579","159.99","159.99"
"03/11/2024, 10:25:32","2600","159.99","159.99"
"03/11/2024, 14:26:09","2936","159.99","159.99"
"03/11/2024, 18:26:38","2908","159.99","159.99"
"03/11/2024, 22:27:21","2687","159.99","159.99"
"04/11/2024, 02:28:07","2345","159.99","159.99"
"04/11/2024, 06:28:46","2274","159.99","159.99"
"04/11/2024, 10:29:26","2282","159.99","159.99"
"04/11/2024, 14:30:15","2374","159.99","159.99"
"04/11/2024, 22:31:32","2520","159.99","159.99"
"05/11/2024, 02:32:17","2548","159.99","159.99"
"05/11/2024, 06:33:03","2375","159.99","159.99"
"05/11/2024, 10:33:23","2387","159.99","159.99"
"05/11/2024, 14:34:06","2446","159.99","159.99"
"05/11/2024, 18:34:32","2496","159.99","159.99"
"05/11/2024, 22:35:17","2773","159.99","159.99"
"06/11/2024, 02:36:04","2983","159.99","159.99"
"06/11/2024, 06:36:41","2726","159.99","159.99"
"06/11/2024, 10:37:22","2621","159.99","159.99"
"06/11/2024, 14:38:17","2688","159.99","159.99"
"06/11/2024, 18:39:04","2687","159.99","159.99"
"06/11/2024, 22:39:20","2887","159.99","159.99"
"07/11/2024, 02:40:12","2782","159.99","159.99"
"07/11/2024, 06:40:58","2881","159.99","159.99"
"07/11/2024, 10:41:27","2957","159.99","159.99"
"07/11/2024, 14:42:22","3047","159.99","159.99"
"07/11/2024, 18:43:07","2991","159.99","159.99"
"07/11/2024, 22:50:45","3036","159.99","159.99"
"08/11/2024, 02:51:27","2825","159.99","159.99"
"08/11/2024, 11:00:40","2970","159.99","159.99"
"08/11/2024, 15:01:18","2731","159.99","159.99"
"08/11/2024, 19:02:07","2733","159.99","159.99"
"08/11/2024, 23:03:18","2831","159.99","159.99"
"09/11/2024, 03:04:04","2736","159.99","159.99"
"09/11/2024, 11:05:24","2543","159.99","159.99"
"09/11/2024, 15:06:20","2691","159.99","159.99"
"09/11/2024, 19:07:06","2754","159.99","159.99"
"09/11/2024, 23:07:51","2708","159.99","159.99"
"10/11/2024, 03:08:36","2576","159.99","159.99"
"10/11/2024, 07:09:23","2705","159.99","159.99"
"10/11/2024, 11:10:08","2668","159.99","159.99"
"10/11/2024, 15:10:40","2657","159.99","159.99"
"10/11/2024, 19:11:23","2643","159.99","159.99"
"10/11/2024, 23:12:17","2881","159.99","159.99"
"11/11/2024, 07:13:44","2320","159.99","159.99"
"11/11/2024, 11:14:34","2357","159.99","159.99"
"11/11/2024, 15:15:25","2450","159.99","159.99"
"11/11/2024, 19:16:07","2474","159.99","159.99"
"11/11/2024, 23:17:26","2458","159.99","159.99"
"12/11/2024, 03:18:28","2099","159.99","159.99"
"12/11/2024, 07:19:21","1938","159.99","159.99"
"12/11/2024, 13:20:24","2442","159.99","159.99"
"12/11/2024, 17:21:06","2436","159.99","159.99"
"12/11/2024, 21:21:24","2339","159.99","159.99"
"13/11/2024, 05:22:47","2493","159.99","159.99"
"13/11/2024, 13:24:08","2269","159.99","159.99"
"13/11/2024, 17:54:21","2333","159.99","159.99"
"13/11/2024, 21:55:06","2475","159.99","159.99"
"14/11/2024, 06:00:48","2264","159.99","159.99"
"14/11/2024, 10:01:31","2435","159.99","159.99"
"14/11/2024, 14:02:06","2465","159.99","159.99"
"14/11/2024, 18:02:47","2396","159.99","159.99"
"14/11/2024, 22:03:32","2357","159.99","159.99"
"15/11/2024, 02:04:18","2271","159.99","159.99"
"15/11/2024, 06:05:47","2277","159.99","159.99"
"15/11/2024, 10:06:31","2313","159.99","159.99"
"15/11/2024, 14:07:17","2641","159.99","159.99"
"15/11/2024, 18:08:04","2644","159.99","159.99"
"15/11/2024, 22:08:22","2731","159.99","159.99"
"16/11/2024, 02:09:14","2554","159.99","159.99"
"16/11/2024, 06:10:17","2663","159.99","159.99"
"16/11/2024, 10:11:03","2689","159.99","159.99"
"16/11/2024, 14:11:33","2805","159.99","159.99"
"16/11/2024, 18:12:22","2815","159.99","159.99"
"17/11/2024, 02:13:46","2720","159.99","159.99"
"17/11/2024, 10:15:32","2849","159.99","159.99"
"17/11/2024, 14:16:07","2986","159.99","159.99"
"17/11/2024, 18:16:48","2984","159.99","159.99"
"17/11/2024, 22:17:26","3292","159.99","159.99"
"18/11/2024, 02:18:09","3331","159.99","159.99"
"18/11/2024, 06:18:50","2794","159.99","159.99"
"18/11/2024, 10:19:46","2550","159.99","159.99"
"18/11/2024, 14:20:20","2730","159.99","159.99"
"18/11/2024, 18:21:06","2657","159.99","159.99"
"18/11/2024, 22:21:36","2756","159.99","159.99"
"19/11/2024, 02:22:21","2636","159.99","159.99"
"19/11/2024, 06:23:11","2715","159.99","159.99"
"19/11/2024, 10:23:48","2716","159.99","159.99"
"19/11/2024, 14:26:11","2527","159.99","159.99"
"19/11/2024, 18:26:59","2564","159.99","159.99"
"19/11/2024, 22:27:39","2669","159.99","159.99"
"20/11/2024, 02:28:53","2590","159.99","159.99"
"20/11/2024, 06:29:56","2612","159.99","159.99"
"20/11/2024, 10:30:35","2679","159.99","159.99"
"20/11/2024, 14:31:21","2722","159.99","159.99"
"20/11/2024, 22:32:44","2664","159.99","159.99"
"21/11/2024, 02:33:45","2869","159.99","159.99"
"21/11/2024, 06:35:01","2651","159.99","159.99"
"21/11/2024, 10:35:34","2759","159.99","159.99"
"21/11/2024, 14:36:20","2740","159.99","159.99"
"21/11/2024, 18:37:06","2836","159.99","159.99"
"21/11/2024, 22:39:16","3130","159.99","159.99"
"22/11/2024, 02:57:25","3169","159.99","159.99"
