Time,Sales Rank,New Price,List Price
"18/09/2024, 04:06:16","76","18.99","34.99"
"18/09/2024, 10:14:46","77","18.99","34.99"
"18/09/2024, 13:15:11","76","18.99","34.99"
"18/09/2024, 16:15:44","77","18.99","34.99"
"18/09/2024, 19:17:13","80","18.99","34.99"
"18/09/2024, 22:17:55","77","18.99","34.99"
"19/09/2024, 01:21:11","80","18.99","34.99"
"19/09/2024, 04:22:29","79","18.99","34.99"
"19/09/2024, 07:24:31","84","18.99","34.99"
"19/09/2024, 10:26:15","82","18.99","34.99"
"19/09/2024, 13:27:06","83","18.99","34.99"
"19/09/2024, 19:28:37","80","18.99","34.99"
"19/09/2024, 22:29:20","82","18.99","34.99"
"20/09/2024, 01:30:27","81","18.99","34.99"
"20/09/2024, 04:31:30","83","18.99","34.99"
"20/09/2024, 07:32:24","79","18.99","34.99"
"20/09/2024, 10:34:15","78","18.99","34.99"
"20/09/2024, 13:35:04","79","18.99","34.99"
"20/09/2024, 16:35:44","78","18.99","34.99"
"20/09/2024, 22:37:42","80","18.99","34.99"
"21/09/2024, 01:39:00","87","18.99","34.99"
"21/09/2024, 04:39:41","80","18.99","34.99"
"21/09/2024, 07:40:26","81","18.99","34.99"
"21/09/2024, 13:42:04","77","18.99","34.99"
"21/09/2024, 19:43:23","81","18.99","34.99"
"21/09/2024, 22:44:13","84","18.99","34.99"
"22/09/2024, 04:46:01","77","18.99","34.99"
"22/09/2024, 07:46:41","81","18.99","34.99"
"22/09/2024, 10:47:47","83","18.99","34.99"
"22/09/2024, 16:49:23","77","18.99","34.99"
"22/09/2024, 19:50:07","79","18.99","34.99"
"22/09/2024, 22:50:54","67","18.99","34.99"
"23/09/2024, 01:52:02","58","18.99","34.99"
"23/09/2024, 07:53:44","61","18.99","34.99"
"23/09/2024, 10:54:44","50","18.99","34.99"
"23/09/2024, 13:55:22","48","18.99","34.99"
"23/09/2024, 16:56:20","52","18.99","34.99"
"23/09/2024, 19:57:16","50","18.99","34.99"
"23/09/2024, 22:58:45","46","18.99","34.99"
"24/09/2024, 02:00:59","48","18.99","34.99"
"24/09/2024, 05:01:53","49","18.99","34.99"
"24/09/2024, 11:04:27","50","18.99","34.99"
"24/09/2024, 14:05:06","49","18.99","34.99"
"25/09/2024, 02:08:29","55","18.99","34.99"
"25/09/2024, 05:09:34","59","18.99","34.99"
"25/09/2024, 11:12:29","58","18.99","34.99"
"25/09/2024, 14:13:19","57","18.99","34.99"
"25/09/2024, 17:14:06","55","18.99","34.99"
"25/09/2024, 20:14:42","56","18.99","34.99"
"26/09/2024, 02:16:55","54","18.99","34.99"
"26/09/2024, 17:27:42","53","18.99","34.99"
"26/09/2024, 23:31:47","43","18.99","34.99"
"27/09/2024, 02:34:19","44","18.99","34.99"
"27/09/2024, 05:35:50","43","18.99","34.99"
"27/09/2024, 11:37:58","39","18.99","34.99"
"27/09/2024, 20:39:42","46","18.99","34.99"
"27/09/2024, 23:40:32","41","18.99","34.99"
"28/09/2024, 11:44:33","46","18.99","34.99"
"28/09/2024, 14:45:13","44","18.99","34.99"
"28/09/2024, 17:45:45","42","18.99","34.99"
"28/09/2024, 23:47:24","47","18.99","34.99"
"29/09/2024, 02:48:09","51","18.99","34.99"
"29/09/2024, 05:48:58","49","18.99","34.99"
"29/09/2024, 11:52:15","48","18.99","34.99"
"29/09/2024, 14:53:04","43","18.99","34.99"
"29/09/2024, 20:54:23","40","18.99","34.99"
"30/09/2024, 02:59:40","38","18.99","34.99"
"30/09/2024, 12:02:22","37","18.99","34.99"
"30/09/2024, 15:03:08","38","18.99","34.99"
"30/09/2024, 18:03:39","39","18.99","34.99"
"01/10/2024, 00:46:14","46","18.99","34.99"
"01/10/2024, 07:36:58","41","18.99","34.99"
"01/10/2024, 19:48:22","42","18.99","34.99"
"02/10/2024, 11:00:47","34","18.99","34.99"
"02/10/2024, 14:01:28","41","18.99","34.99"
"02/10/2024, 23:03:46","37","18.99","34.99"
"03/10/2024, 02:07:15","38","18.99","34.99"
"03/10/2024, 05:13:52","39","18.99","34.99"
"03/10/2024, 11:17:51","44","18.99","34.99"
"03/10/2024, 14:18:36","43","18.99","34.99"
"03/10/2024, 17:19:06","42","18.99","34.99"
"03/10/2024, 20:19:40","43","18.99","34.99"
"04/10/2024, 08:22:35","46","18.99","34.99"
"04/10/2024, 11:23:22","42","18.99","34.99"
"04/10/2024, 14:24:07","38","18.99","34.99"
"04/10/2024, 17:24:43","39","18.99","34.99"
"04/10/2024, 20:25:26","44","18.99","34.99"
"04/10/2024, 23:26:19","45","18.99","34.99"
"05/10/2024, 02:27:04","33","18.99","34.99"
"05/10/2024, 05:27:48","32","18.99","34.99"
"05/10/2024, 08:28:37","35","18.99","34.99"
"05/10/2024, 14:30:14","42","18.99","34.99"
"05/10/2024, 17:30:40","44","18.99","34.99"
"05/10/2024, 20:31:24","48","18.99","34.99"
"05/10/2024, 23:32:20","44","18.99","34.99"
"06/10/2024, 02:33:05","45","18.99","34.99"
"06/10/2024, 05:33:46","44","18.99","34.99"
"06/10/2024, 11:35:24","40","18.99","34.99"
"06/10/2024, 14:36:06","38","18.99","34.99"
"06/10/2024, 20:37:22","39","18.99","34.99"
"06/10/2024, 23:38:07","38","18.99","34.99"
"07/10/2024, 05:39:36","37","18.99","34.99"
"07/10/2024, 08:40:19","47","18.99","34.99"
"07/10/2024, 11:41:04","49","18.99","34.99"
"07/10/2024, 14:41:32","47","18.99","34.99"
"07/10/2024, 17:42:20","49","18.99","34.99"
"07/10/2024, 20:43:05","51","18.99","34.99"
"07/10/2024, 23:43:39","52","18.99","34.99"
"08/10/2024, 02:44:28","61","18.99","34.99"
"08/10/2024, 05:45:21","59","18.99","34.99"
"08/10/2024, 11:51:02","57","18.99","34.99"
"08/10/2024, 14:51:32","55","18.99","34.99"
"08/10/2024, 17:52:21","59","18.99","34.99"
"08/10/2024, 20:53:06","130","18.99","34.99"
"08/10/2024, 23:53:52","149","18.99","34.99"
"09/10/2024, 02:54:34","132","18.99","34.99"
"09/10/2024, 05:55:21","127","18.99","34.99"
"09/10/2024, 08:56:07","125","18.99","34.99"
"09/10/2024, 11:58:12","121","18.99","34.99"
"09/10/2024, 14:59:04","120","18.99","34.99"
"09/10/2024, 17:59:38","118","18.99","34.99"
"09/10/2024, 21:00:23","117","18.99","34.99"
"10/10/2024, 00:01:08","111","18.99","34.99"
"10/10/2024, 03:01:53","101","18.99","34.99"
"10/10/2024, 09:03:29","95","18.99","34.99"
"10/10/2024, 12:04:39","93","18.99","34.99"
"10/10/2024, 15:05:19","91","18.99","34.99"
"10/10/2024, 18:06:04","89","18.99","34.99"
"10/10/2024, 21:10:16","80","18.99","34.99"
"11/10/2024, 03:28:37","70","18.99","34.99"
"11/10/2024, 06:29:09","67","18.99","34.99"
"11/10/2024, 09:29:46","58","18.99","34.99"
"11/10/2024, 12:30:37","55","18.99","34.99"
"11/10/2024, 15:31:07","52","18.99","34.99"
"11/10/2024, 18:31:37","56","18.99","34.99"
"12/10/2024, 03:34:20","42","18.99","34.99"
"12/10/2024, 12:36:31","41","18.99","34.99"
"12/10/2024, 18:38:04","43","18.99","34.99"
"13/10/2024, 00:39:19","35","18.99","34.99"
"13/10/2024, 09:41:20","34","18.99","34.99"
"13/10/2024, 15:42:23","36","18.99","34.99"
"13/10/2024, 21:43:37","38","18.99","34.99"
"14/10/2024, 03:45:24","37","18.99","34.99"
"14/10/2024, 06:46:12","36","18.99","34.99"
"14/10/2024, 09:47:03","33","18.99","34.99"
"14/10/2024, 12:47:35","30","18.99","34.99"
"14/10/2024, 15:48:18","33","18.99","34.99"
"15/10/2024, 00:50:23","30","18.99","34.99"
"15/10/2024, 03:51:57","34","18.99","34.99"
"15/10/2024, 06:52:33","35","18.99","34.99"
"15/10/2024, 09:53:21","34","18.99","34.99"
"15/10/2024, 12:54:05","33","18.99","34.99"
"15/10/2024, 21:55:36","34","18.99","34.99"
"17/10/2024, 00:57:05","44","18.99","34.99"
"17/10/2024, 03:58:16","45","18.99","34.99"
"17/10/2024, 06:58:55","43","18.99","34.99"
"17/10/2024, 13:00:09","48","18.99","34.99"
"17/10/2024, 22:01:41","42","18.99","34.99"
"18/10/2024, 04:03:44","41","18.99","34.99"
"18/10/2024, 07:04:33","45","18.99","34.99"
"18/10/2024, 13:06:04","52","18.99","34.99"
"18/10/2024, 19:07:09","49","18.99","34.99"
"19/10/2024, 01:08:27","41","18.99","34.99"
"19/10/2024, 07:10:05","45","18.99","34.99"
"19/10/2024, 10:10:47","48","18.99","34.99"
"19/10/2024, 13:11:33","44","18.99","34.99"
"19/10/2024, 16:12:21","45","18.99","34.99"
"19/10/2024, 22:13:52","42","18.99","34.99"
"20/10/2024, 01:14:35","17","18.99","34.99"
"20/10/2024, 04:15:45","20","18.99","34.99"
"20/10/2024, 07:16:34","16","18.99","34.99"
"20/10/2024, 13:18:06","19","18.99","34.99"
"21/10/2024, 07:22:30","21","18.99","34.99"
"21/10/2024, 10:23:19","23","18.99","34.99"
"21/10/2024, 22:26:05","26","18.99","34.99"
"22/10/2024, 01:26:33","24","18.99","34.99"
"22/10/2024, 04:27:21","23","18.99","34.99"
"22/10/2024, 07:28:07","25","18.99","34.99"
"22/10/2024, 16:30:19","27","18.99","34.99"
"23/10/2024, 01:32:19","31","18.99","34.99"
"23/10/2024, 04:33:05","34","18.99","34.99"
"23/10/2024, 07:33:33","35","18.99","34.99"
"23/10/2024, 10:34:22","37","18.99","34.99"
"23/10/2024, 13:35:07","38","18.99","34.99"
"23/10/2024, 16:35:42","37","18.99","34.99"
"23/10/2024, 22:37:07","35","18.99","34.99"
"24/10/2024, 01:37:37","33","18.99","34.99"
"24/10/2024, 04:38:32","35","18.99","34.99"
"24/10/2024, 10:40:04","39","18.99","34.99"
"24/10/2024, 13:40:24","46","18.99","34.99"
"24/10/2024, 16:41:08","44","18.99","34.99"
"24/10/2024, 19:41:44","40","18.99","34.99"
"24/10/2024, 22:42:25","29","18.99","34.99"
"25/10/2024, 01:43:10","27","18.99","34.99"
"25/10/2024, 04:43:49","24","18.99","34.99"
"25/10/2024, 07:44:37","25","18.99","34.99"
"25/10/2024, 10:45:35","27","18.99","34.99"
"25/10/2024, 16:47:05","28","18.99","34.99"
"25/10/2024, 22:48:23","26","18.99","34.99"
"26/10/2024, 04:49:51","25","18.99","34.99"
"26/10/2024, 10:51:21","27","18.99","34.99"
"26/10/2024, 13:52:06","26","18.99","34.99"
"26/10/2024, 22:54:07","27","18.99","34.99"
"27/10/2024, 07:56:32","30","18.99","34.99"
"27/10/2024, 13:58:04","31","18.99","34.99"
"27/10/2024, 16:58:22","30","18.99","34.99"
"27/10/2024, 19:59:20","32","18.99","34.99"
"27/10/2024, 23:00:10","33","18.99","34.99"
"28/10/2024, 02:00:47","31","18.99","34.99"
"28/10/2024, 05:01:42","33","18.99","34.99"
"28/10/2024, 08:02:31","31","18.99","34.99"
"28/10/2024, 11:03:19","29","18.99","34.99"
"28/10/2024, 20:05:23","30","18.99","34.99"
"29/10/2024, 05:07:56","33","18.99","34.99"
"29/10/2024, 08:08:33","34","18.99","34.99"
"29/10/2024, 20:11:10","32","18.99","34.99"
"29/10/2024, 23:11:56","33","18.99","34.99"
"30/10/2024, 11:14:52","34","18.99","34.99"
"30/10/2024, 14:15:22","31","18.99","34.99"
"30/10/2024, 17:16:05","35","18.99","34.99"
"30/10/2024, 20:16:22","34","18.99","34.99"
"31/10/2024, 02:18:04","29","18.99","34.99"
"31/10/2024, 05:18:42","25","18.99","34.99"
"31/10/2024, 08:19:36","28","18.99","34.99"
"31/10/2024, 17:21:35","27","18.99","34.99"
"31/10/2024, 23:23:07","26","18.99","34.99"
"01/11/2024, 02:23:24","25","18.99","34.99"
"01/11/2024, 08:25:04","21","18.99","34.99"
"01/11/2024, 14:26:31","20","18.99","34.99"
"01/11/2024, 20:27:47","21","18.99","34.99"
"01/11/2024, 23:28:35","20","18.99","34.99"
"02/11/2024, 02:29:24","21","18.99","34.99"
"02/11/2024, 05:30:10","18","18.99","34.99"
"02/11/2024, 08:30:58","19","18.99","34.99"
"02/11/2024, 14:32:36","17","18.99","34.99"
"02/11/2024, 20:34:04","18","18.99","34.99"
"02/11/2024, 23:34:39","19","18.99","34.99"
"03/11/2024, 05:36:17","17","18.99","34.99"
"03/11/2024, 11:37:46","18","18.99","34.99"
"03/11/2024, 14:38:23","18","18.9","34.99"
"03/11/2024, 17:39:07","19","24.88","34.99"
"03/11/2024, 20:39:41","23","24.88","34.99"
"03/11/2024, 23:40:36","29","24.88","34.99"
"04/11/2024, 05:42:20","48","24.88","34.99"
"04/11/2024, 08:43:07","53","24.88","34.99"
"04/11/2024, 11:43:53","60","24.88","34.99"
"04/11/2024, 14:44:25","59","24.88","34.99"
"04/11/2024, 20:46:05","60","24.88","34.99"
"04/11/2024, 23:46:51","65","24.88","34.99"
"05/11/2024, 02:47:31","70","24.88","34.99"
"05/11/2024, 08:49:06","67","24.88","34.99"
"05/11/2024, 11:49:41","72","24.88","34.99"
"05/11/2024, 14:50:20","75","24.88","34.99"
"05/11/2024, 20:51:39","69","24.88","34.99"
"05/11/2024, 23:52:22","75","19.5","34.99"
"06/11/2024, 02:54:03","84","24.88","34.99"
"06/11/2024, 05:54:34","83","24.88","34.99"
"06/11/2024, 11:56:11","84","24.88","34.99"
"06/11/2024, 14:56:51","91","24.88","34.99"
"06/11/2024, 17:57:24","88","24.88","34.99"
"06/11/2024, 20:58:10","88","22.5","34.99"
"06/11/2024, 23:58:44","84","22.5","34.99"
"07/11/2024, 02:59:36","82","24.88","34.99"
"07/11/2024, 06:00:36","78","24.88","34.99"
"07/11/2024, 09:01:18","77","24.88","34.99"
"07/11/2024, 12:02:05","89","24.88","34.99"
"07/11/2024, 15:02:08","86","24.88","34.99"
"07/11/2024, 18:02:42","83","24.88","34.99"
"07/11/2024, 21:05:05","84","22.5","34.99"
"08/11/2024, 00:05:53","99","22.5","34.99"
"08/11/2024, 03:06:46","112","22.5","34.99"
"08/11/2024, 06:12:04","112","24.88","34.99"
"08/11/2024, 09:14:00","114","22.5","34.99"
"08/11/2024, 12:18:48","120","22.5","34.99"
"08/11/2024, 15:19:21","118","24.88","34.99"
"08/11/2024, 21:20:40","114","24.88","34.99"
"09/11/2024, 00:21:23","116","24.88","34.99"
"09/11/2024, 03:22:12","117","22.5","34.99"
"09/11/2024, 09:23:35","116","22.5","34.99"
"09/11/2024, 15:25:08","113","22.5","34.99"
"09/11/2024, 21:26:17","114","24.88","34.99"
"10/11/2024, 03:27:40","110","24.88","34.99"
"10/11/2024, 06:28:37","107","24.88","34.99"
"10/11/2024, 12:30:21","112","24.88","34.99"
"10/11/2024, 15:31:05","113","24.88","34.99"
"10/11/2024, 18:31:35","111","24.88","34.99"
"10/11/2024, 21:32:18","108","24.88","34.99"
"11/11/2024, 00:33:05","109","24.88","34.99"
"11/11/2024, 03:33:43","119","24.88","34.99"
"11/11/2024, 06:34:38","120","22.5","34.99"
"11/11/2024, 12:36:09","124","22.5","34.99"
"11/11/2024, 15:37:04","120","22.5","34.99"
"11/11/2024, 21:38:22","114","22.5","34.99"
"12/11/2024, 00:39:07","113","24.88","34.99"
"12/11/2024, 03:39:46","111","24.88","34.99"
"12/11/2024, 06:40:44","102","22.5","34.99"
"12/11/2024, 12:43:23","111","22.5","34.99"
"12/11/2024, 18:44:35","111","24.88","34.99"
"12/11/2024, 21:45:11","111","22.5","34.99"
"13/11/2024, 03:47:20","122","22.5","34.99"
"13/11/2024, 06:48:12","118","24.88","34.99"
"13/11/2024, 09:48:46","116","24.88","34.99"
"13/11/2024, 12:49:32","118","24.88","34.99"
"13/11/2024, 15:50:20","122","24.88","34.99"
"13/11/2024, 18:52:26","118","24.88","34.99"
"13/11/2024, 21:53:19","118","22.5","34.99"
"14/11/2024, 03:54:45","114","22.5","34.99"
"14/11/2024, 07:08:12","110","22.5","34.99"
"14/11/2024, 16:10:20","109","22.5","34.99"
"14/11/2024, 19:11:06","105","22.5","34.99"
"15/11/2024, 01:12:09","102","22.5","34.99"
"15/11/2024, 04:12:58","103","22.5","34.99"
"15/11/2024, 07:14:11","95","24.88","34.99"
"15/11/2024, 10:14:51","99","24.88","34.99"
"15/11/2024, 13:15:23","104","24.88","34.99"
"15/11/2024, 22:17:17","112","22.5","34.99"
"16/11/2024, 07:20:11","116","24.88","34.99"
"16/11/2024, 10:20:47","114","24.88","34.99"
"16/11/2024, 13:21:07","112","24.88","34.99"
"16/11/2024, 16:21:22","115","24.88","34.99"
"16/11/2024, 19:22:06","114","24.88","34.99"
"17/11/2024, 01:23:19","128","22.5","34.99"
"17/11/2024, 07:24:48","127","22.5","34.99"
"17/11/2024, 10:25:33","123","22.5","34.99"
"17/11/2024, 13:26:06","122","22.5","34.99"
"17/11/2024, 16:26:21","124","22.5","34.99"
"17/11/2024, 19:27:06","127","22.5","34.99"
"17/11/2024, 22:27:33","133","24.88","34.99"
"18/11/2024, 01:28:21","140","24.88","34.99"
"18/11/2024, 04:29:14","126","22.5","34.99"
"18/11/2024, 07:31:25","133","24.88","34.99"
"18/11/2024, 10:32:09","131","24.88","34.99"
"18/11/2024, 13:33:04","136","24.88","34.99"
"18/11/2024, 16:33:22","136","22.5","34.99"
"18/11/2024, 19:34:05","136","24.88","34.99"
"18/11/2024, 22:34:34","132","24.88","34.99"
"19/11/2024, 01:35:17","133","24.88","34.99"
"19/11/2024, 04:36:12","131","22.5","34.99"
"19/11/2024, 07:37:01","130","22.5","34.99"
"19/11/2024, 10:37:33","133","22.5","34.99"
"19/11/2024, 13:38:07","135","22.5","34.99"
"19/11/2024, 16:38:34","137","22.5","34.99"
"19/11/2024, 19:39:19","132","24.88","34.99"
"19/11/2024, 22:40:05","134","24.88","34.99"
"20/11/2024, 01:40:33","117","24.88","34.99"
"20/11/2024, 04:41:35","119","24.88","34.99"
"20/11/2024, 07:42:29","121","24.88","34.99"
"20/11/2024, 10:43:19","131","24.88","34.99"
"20/11/2024, 13:44:06","142","24.88","34.99"
"20/11/2024, 19:44:45","134","24.88","34.99"
"20/11/2024, 22:45:21","134","22.5","34.99"
"21/11/2024, 01:46:05","133","22.5","34.99"
"21/11/2024, 04:46:45","127","24.88","34.99"
"21/11/2024, 07:48:13","120","24.88","34.99"
"21/11/2024, 10:49:03","124","24.88","34.99"
"21/11/2024, 13:49:31","130","24.88","34.99"
"21/11/2024, 16:50:05","140","24.88","34.99"
"21/11/2024, 19:50:46","168","24.88","34.99"
"21/11/2024, 22:54:31","176","24.88","34.99"
"22/11/2024, 02:21:10","181","24.88","34.99"
"22/11/2024, 05:22:04","169","24.88","34.99"
"22/11/2024, 08:23:36","175","24.88","34.99"
"22/11/2024, 14:25:05","189","24.88","34.99"
"22/11/2024, 17:25:09","187","24.88","34.99"
"22/11/2024, 20:25:46","195","24.88","34.99"
"22/11/2024, 23:34:38","199","24.88","34.99"
"23/11/2024, 02:55:50","196","24.88","34.99"
"23/11/2024, 05:56:33","190","24.88","34.99"
"23/11/2024, 08:57:21","186","24.88","34.99"
"23/11/2024, 11:58:07","180","24.88","34.99"
"23/11/2024, 14:58:48","187","24.88","34.99"
"23/11/2024, 17:59:35","192","24.88","34.99"
"23/11/2024, 21:00:20","190","24.88","34.99"
"24/11/2024, 00:01:04","180","24.88","34.99"
"24/11/2024, 03:01:59","172","24.88","34.99"
"24/11/2024, 06:02:23","165","24.88","34.99"
"24/11/2024, 09:03:11","158","24.88","34.99"
"24/11/2024, 12:03:38","156","24.88","34.99"
"24/11/2024, 15:04:31","154","24.88","34.99"
"24/11/2024, 18:05:13","157","24.88","34.99"
"24/11/2024, 21:05:49","171","24.88","34.99"
"25/11/2024, 00:06:25","165","24.88","34.99"
"25/11/2024, 03:07:26","163","24.88","34.99"
"25/11/2024, 09:09:06","155","24.88","34.99"
"25/11/2024, 12:09:44","150","24.88","34.99"
"25/11/2024, 15:10:35","154","24.88","34.99"
"25/11/2024, 21:12:04","156","24.88","34.99"
"26/11/2024, 00:12:23","148","24.88","34.99"
"26/11/2024, 03:19:53","136","24.88","34.99"
"26/11/2024, 06:20:36","128","24.88","34.99"
"26/11/2024, 09:21:22","127","24.88","34.99"
"26/11/2024, 12:22:15","132","24.88","34.99"
"26/11/2024, 15:23:09","134","24.88","34.99"
"26/11/2024, 18:23:38","139","24.88","34.99"
"26/11/2024, 21:24:22","135","24.88","34.99"
"27/11/2024, 00:25:09","138","24.88","34.99"
"27/11/2024, 03:26:23","131","24.88","34.99"
"27/11/2024, 06:27:08","99","24.99","34.99"
"27/11/2024, 09:27:50","87","24.99","34.99"
"27/11/2024, 12:28:42","85","24.88","34.99"
"27/11/2024, 21:31:05","80","24.88","34.99"
"28/11/2024, 00:31:38","72","24.88","34.99"
"28/11/2024, 03:32:43","64","24.88","34.99"
"28/11/2024, 06:33:26","61","24.88","34.99"
"28/11/2024, 09:34:07","62","24.88","34.99"
"28/11/2024, 12:34:46","75","24.88","34.99"
